"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
1426,"Wanyamon","https://static.wikia.nocookie.net/digimon/images/0/0f/Wanyamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128044323","In-Training",NULL,"{None,Free}","""Nature Spirits""","[""Dodomon"", ""Botamon""]","[""Gaomon"", ""Bearmon"", ""Elecmon""]","[]","[]","[{""name"": ""San no Awa"", ""description"": "", lit. \""Acid Bubbles\"")""}, {""name"": ""Awa"", ""description"": "", lit. \""Bubbles\"")""}]"
1427,"WarGreymon","https://static.wikia.nocookie.net/digimon/images/4/49/WarGreymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127185540","Mega",NULL,"Vaccine","[""Metal Empire"", ""Virus Busters"", ""Nature Spirits"", ""Dragon's Roar""]","[""MetalGreymon (Vaccine)"", ""Flarerizamon"", ""MetalGreymon Alterous Mode""]","[""Omnimon"", ""MetalGarurumon"", ""Omnimon Zwart"", ""MetalGarurumon""]","[]","[""DigiFuse Chart"", ""Shoutmon X7F Superior Mode""]","[{""name"": ""GaiaForce"", ""description"": ""): Takes all of the energy within the atmosphere and concentrates it into one spot, then fires it as an extremely dense, high-temperature energy shot.""}, {""name"": ""DramonKiller"", ""description"": ""): Slashes its \""Dramon Killer\"" gauntlets.""}, {""name"": ""Brave Tornado"", ""description"": "")""}, {""name"": ""Tate no Rocket"", ""description"": """"}]"
1428,"WarGreymon_X","https://static.wikia.nocookie.net/digimon/images/b/bc/WarGreymon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026190111","Mega",NULL,"Vaccine","[""Metal Empire"", ""Dragon's Roar""]","[]","[""Omnimon X""]","[]","[]","[{""name"": ""GaiaForce"", ""description"": ""): Takes all of the energy within the atmosphere and concentrates it into one spot, then fires it as an extremely dense, high-temperature energy shot.""}, {""name"": ""Dramon Killer"", ""description"": ""): Uses both claws to do a Dramon Killer attack.""}, {""name"": ""Grey Fire ZERO"", ""description"": ""): Shoots a small fireball.""}]"
1429,"WarGrowlmon","https://static.wikia.nocookie.net/digimon/images/a/ab/WarGrowlmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171350","Ultimate",NULL,"Virus","[""Metal Empire"", ""Nature Spirits"", ""Dragon's Roar"", ""Virus Busters""]","[""Growlmon""]","[""Gallantmon"", ""Megidramon"", ""ChaosGallantmon""]","[]","[]","[{""name"": ""Double Edge"", ""description"": ""): Cuts the opponent to pieces with the Pendulum Blades.""}]"
1430,"WarGrowlmon_(Yellow)","https://static.wikia.nocookie.net/digimon/images/7/7e/WarGrowlmon_%28Yellow%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20190125045309","Ultimate",NULL,"Data","[""Metal Empire"", ""Dragon's Roar""]","[""Growlmon (Yellow)""]","[]","[]","[]","[]"
1431,"WarGrowlmon_X","https://static.wikia.nocookie.net/digimon/images/b/bd/WarGrowlmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026190020","Ultimate",NULL,"Virus","[""Metal Empire"", ""Dragon's Roar""]","[""Growlmon X""]","[]","[]","[]","[]"
1432,"WaruMonzaemon","https://static.wikia.nocookie.net/digimon/images/b/b9/WaruMonzaemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171635","Ultimate",NULL,"Virus","[""Metal Empire"", ""Dark Area""]","[]","[""GigaWaruMonzaemon"", ""Monzaemon""]","[]","[]","[]"
1433,"WaruSeadramon","https://static.wikia.nocookie.net/digimon/images/0/0a/WaruSeadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140808055930","Ultimate",NULL,"Virus","[""Deep Savers"", ""Dragon's Roar""]","[""Seadramon""]","[]","[]","[]","[{""name"": ""Darkstrom"", ""description"": ""): Engulfs the enemy in a whirlpool produced with the powers of darkness.""}, {""name"": ""Dramon Attack"", ""description"": ""): Use the blade on its head to pierce through the enemy.""}, {""name"": ""Variable Wave"", ""description"": ""): Gives its attacks the chance to Poison.""}]"
1434,"Waspmon","https://static.wikia.nocookie.net/digimon/images/c/ca/Waspmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060431","Champion",NULL,"Virus","[""Wind Guardians"", ""Metal Empire""]","[""FanBeemon""]","[""CannonBeemon""]","[]","[]","[]"
1435,"Weddinmon","https://static.wikia.nocookie.net/digimon/images/4/45/Weddinmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20211013023426","Ultimate",NULL,"Vaccine","[]","[]","[""Reverse Weddinmon"", ""Shortmon"", ""Candlemon""]","[]","[]","[]"
1436,"Weedmon","https://static.wikia.nocookie.net/digimon/images/d/d2/Weedmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20161121222524","Champion",NULL,"Virus","[""Wind Guardians"", ""Nature Spirits"", ""Jungle Troopers""]","[""Aruraumon""]","[""Blossomon""]","[]","[]","[{""name"": ""Squeeze Vine"", ""description"": ""): Uses its vine arms to squeeze the enemy.""}, {""name"": ""Dead Weed"", ""description"": "")""}]"
1437,"Wendigomon","https://static.wikia.nocookie.net/digimon/images/0/04/Wendigomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110708200756","Champion",NULL,"Virus","[""Nature Spirits"", ""Dark Area"", ""Nightmare Soldiers""]","[""Lopmon""]","[""Antylamon (Evil)""]","[]","[]","[{""name"": ""Destroyed Voice"", ""description"": ""): Destroys even rocks with a shock wave.""}, {""name"": ""Club Arm"", ""description"": ""): Swings both of its arms like clubs.""}]"
1438,"WereGarurumon","https://static.wikia.nocookie.net/digimon/images/c/c9/WereGarurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171637","Ultimate",NULL,"{Vaccine,Data}","[""Nightmare Soldiers"", ""Metal Empire"", ""Nature Spirits"", ""Virus Busters""]","[""Garurumon""]","[""MetalGarurumon"", ""AncientGarurumon"", ""Omnimon"", ""MetalGreymon (Vaccine)"", ""CresGarurumon"", ""ZeedGarurumon""]","[""WereGarurumon Sagittarius Mode""]","[]","[{""name"": ""Kaiser Nail"", ""description"": ""): Cuts the opponent to pieces with the sharp claws on both of its hands.""}, {""name"": ""Baldy Blow"", ""description"": ""): Punches the enemy with its spiked brass knuckles.""}, {""name"": ""Engetsugeri"", ""description"": "", lit. \""Circle Moon Kick\"")""}]"
1439,"WereGarurumon_Sagittarius_Mode","https://static.wikia.nocookie.net/digimon/images/5/51/WereGarurumon_Sagittarius_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20201102031507","Ultimate",NULL,"Vaccine","[]","[]","[""MetalGarurumon"", ""CresGarurumon""]","[]","[]","[]"
1440,"WereGarurumon_X","https://static.wikia.nocookie.net/digimon/images/3/35/WereGarurumon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026190608","Ultimate",NULL,"{Vaccine,Data}","[""Metal Empire"", ""Nightmare Soldiers""]","[]","[""MetalGarurumon X""]","[]","[]","[{""name"": ""Kaiser Nail"", ""description"": ""): Cuts the opponent to pieces with the sharp claws on both of its hands.""}]"
1441,"WezenGammamon","https://static.wikia.nocookie.net/digimon/images/f/f9/WezenGammamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20211010024030","Champion",NULL,"Data","""Virus Busters""","[""Gammamon""]","[""Canoweissmon""]","[]","[]","[]"
1442,"Whamon","https://static.wikia.nocookie.net/digimon/images/1/13/Whamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091030164112","Ultimate",NULL,"Vaccine","""Deep Savers""","[""Whamon (Champion)"", ""Tylomon"", ""Dolphmon"", ""Gekomon"", ""Seadramon""]","[""Neptunemon"", ""MarineAngemon""]","[]","[]","[{""name"": ""Jet Arrow"", ""description"": "") Fires a super high-pressure blast of water from the blowhole on the back of its head.""}, {""name"": ""Kuchi de Hasamu Kougeki"", ""description"": "", Lit: Mouth-clamping Attack)""}, {""name"": ""Kuchi de Ama~ku Kougeki"", ""description"": "", Lit: Sweet Mouth Attack)""}]"
1443,"Whamon_(Champion)","https://static.wikia.nocookie.net/digimon/images/f/f9/Whamon_%28Champion%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20180123044908","Champion",NULL,"Vaccine","""Deep Savers""","[]","[""Whamon""]","[]","[]","[{""name"": ""Jet Arrow"", ""description"": "") Fires a super high-pressure blast of water from the blowhole on the back of its head.""}, {""name"": ""Kuchi de Hasamu Kougeki"", ""description"": """"}, {""name"": ""Gigant Press"", ""description"": "")""}]"
1444,"Wingdramon","https://static.wikia.nocookie.net/digimon/images/4/4b/Wingdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171640","Ultimate",NULL,"Vaccine","[""Dragon's Roar"", ""Wind Guardians""]","[""Coredramon (Blue)""]","[""Slayerdramon""]","[]","[]","[{""name"": ""Explode Sonic Lance"", ""description"": ""): Accelerates up to maximum speed in a nose dive at the opponent, then strikes them with the lance on its back.""}]"
1445,"Wisemon","https://static.wikia.nocookie.net/digimon/images/3/32/Wisemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090227054129","Ultimate",NULL,"Virus","""Nightmare Soldiers""","[]","[]","[]","[""DigiFuse Chart""]","[]"
1446,"Witchmon","https://static.wikia.nocookie.net/digimon/images/9/93/Witchmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110304023942","Champion",NULL,"Data","""Nightmare Soldiers""","[""Tsukaimon""]","[""Bastemon""]","[]","[]","[]"
1447,"Wizardmon","https://static.wikia.nocookie.net/digimon/images/0/0b/Wizardmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20080929150549","Champion",NULL,"Data","[""Nightmare Soldiers"", ""Nature Spirits""]","[""Candlemon""]","[""Phantomon"", ""Mistymon""]","[]","[]","[{""name"": ""Thunder Cloud"", ""description"": ""): Summons a thunder cloud which unleashes an intense lightning strike.""}, {""name"": ""Magic Game"", ""description"": ""): Demonstrates the breadth of its magical knowledge, from offensive abilities to invisibility and illusions.""}, {""name"": ""Terror Illusion"", ""description"": ""): Exploits the target's fears with terrifying visions.""}]"
1448,"Wizardmon_X","https://static.wikia.nocookie.net/digimon/images/b/b6/Wizardmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20191029025941","Champion",NULL,"Data","[]","[]","[]","[]","[]","[]"
1449,"Woodmon","https://static.wikia.nocookie.net/digimon/images/6/6f/Woodmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090417132948","Champion",NULL,"Virus","[""Wind Guardians"", ""Jungle Troopers""]","[""Mushroomon"", ""Palmon"", ""Budmon""]","[""Cherrymon"", ""Argomon (Ultimate)""]","[]","[]","[{""name"": ""Branch Drain"", ""description"": ""): Stabs foes with its branches and drains their energy.""}]"
1450,"Wormmon","https://static.wikia.nocookie.net/digimon/images/c/c5/Wormmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402191104","Rookie",NULL,"{Virus,Vaccine,Free,None}","[""Nature Spirits"", ""Jungle Troopers"", ""Nightmare Soldiers"", ""Dragon's Roar""]","[""Minomon""]","[""Stingmon"", ""Hudiemon"", ""Erika Mishima"", ""Digi-Egg Digivolution Chart""]","[]","[]","[{""name"": ""Nebaneba Net"", ""description"": "")""}, {""name"": ""Digimon All-Star Rumble"", ""description"": "", it can also use this to attach itself to an enemy to headbutt it repeatedly.""}, {""name"": ""Petit Tackle"", ""description"": ""): Tackles with its small body.""}]"
1451,"Xiangpengmon","https://static.wikia.nocookie.net/digimon/images/2/24/Xiangpengmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20221021030800","Mega",NULL,"Vaccine","[]","[""Huankunmon""]","[]","[]","[]","[{""name"": ""Léihuángbiān"", ""description"": "", lit. \""Fulmination Whip\"") : Causes countless bolts of lightning to strike down over the area where its foe is.""}, {""name"": ""Shénsuìyá"", ""description"": "", lit. \""God-Breaking Fang\""): Fires the spears equipped on its wings to shatter the ground.""}, {""name"": ""Tiānxīnghuài Hǎi"", ""description"": "", lit. \""Star-Breaking Sea\""): Makes an enormous sphere of seawater to send crashing into the ground.""}]"
1452,"Xiaomon","https://static.wikia.nocookie.net/digimon/images/8/8c/Xiaomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20080930100540","In-Training",NULL,"None","[]","[""Paomon""]","[""Labramon""]","[]","[]","[]"
1453,"Xingtianmon","https://static.wikia.nocookie.net/digimon/images/7/7f/Xingtianmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230915023632","Ultimate",NULL,"Virus","[]","[]","[]","[]","[]","[{""name"": ""Fujōendo"", ""description"": "", lit. \""Ax Rides Flame Fury\"")""}, {""name"": ""Junsekigōai"", ""description"": "", lit. \""Shield Shoot\"")""}, {""name"": ""Raidō"", ""description"": "", lit. \""Thunderous\"")""}]"
1454,"Xiquemon","https://static.wikia.nocookie.net/digimon/images/1/1a/Xiquemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230915053007","Champion",NULL,"{Vaccine,Data}","[]","[]","[""Huankunmon""]","[]","[]","[{""name"": ""Bakusen"", ""description"": "", lit. \""Waterfall Flash\""): Travels underwater at high speeds then unleashes a surprise attack on the enemy. In Digimon New Century , it dive bombs the enemy, hitting it with a waterfall on impact.""}, {""name"": ""Gyoryūhō"", ""description"": "", lit. \""Fish Stream Cannon\""): Fires a small fish-shaped missile from its mouth. These missiles can’t be used rapid-fire, but the impact from a single missile is great, so this is Xiquemon’s main move for finishing off foes. In Digimon New Century it attacks the enemy with its claws before firing the missile.""}, {""name"": ""Hyōtōsō"", ""description"": "", lit. \""Frozen Claw\""): Coats its talons in ice for close-quarters combat. This move will freeze and break any enemy it grabs, and is also used to preserve its food.""}]"
1455,"XrosUpArresterdramon_(Astamon)","https://static.wikia.nocookie.net/digimon/images/f/f1/6-77_XrosUpArresterdramon_%28Astamon%29.png/revision/latest/scale-to-width-down/268?cb=20120311043255",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Astamon""]","[]","[]","[]","[]"
1456,"XrosUpArresterdramon_(Blossomon)","https://static.wikia.nocookie.net/digimon/images/7/72/6-71_XrosUpArresterdramon_%28Blossomon%29.png/revision/latest/scale-to-width-down/268?cb=20120129012613",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Blossomon""]","[]","[]","[]","[]"
1457,"XrosUpArresterdramon_(Dobermon)","https://static.wikia.nocookie.net/digimon/images/1/17/6-62_XrosUpArresterdramon_%28Dobermon%29.png/revision/latest/scale-to-width-down/268?cb=20111120014301",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Dobermon""]","[]","[]","[]","[]"
1458,"XrosUpArresterdramon_(GigaBreakdramon)","https://static.wikia.nocookie.net/digimon/images/b/bc/6-73_XrosUpArresterdramon_%28GigaBreakdramon%29.png/revision/latest/scale-to-width-down/268?cb=20120313065926",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""GigaBreakdramon""]","[]","[]","[]","[]"
1459,"XrosUpArresterdramon_(MetalTyrannomon)","https://static.wikia.nocookie.net/digimon/images/d/de/6-56_XrosUpArresterdramon_%28MetalTyrannomon%29.png/revision/latest/scale-to-width-down/268?cb=20111102180243",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""MetalTyrannomon""]","[]","[]","[]","[]"
1460,"XrosUpArresterdramon_(Ogremon)","https://static.wikia.nocookie.net/digimon/images/b/b3/6-77_XrosUpArresterdramon_%28Ogremon%29.png/revision/latest/scale-to-width-down/268?cb=20120311043159",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Ogremon""]","[]","[]","[]","[]"
1461,"XrosUpArresterdramon_(Sagomon)","https://static.wikia.nocookie.net/digimon/images/3/39/6-58_XrosUpArresterdramon_%28Sagomon%29.png/revision/latest/scale-to-width-down/268?cb=20111104060047",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Sagomon"", ""Gumdramon"", ""Sagomon""]","[]","[]","[]","[]"
1462,"XrosUpArresterdramon_(Sparrowmon)","https://static.wikia.nocookie.net/digimon/images/3/37/6-64_XrosUpArresterdramon_%28Sparrowmon%29.png/revision/latest/scale-to-width-down/268?cb=20111204031808",NULL,NULL,NULL,"[]","[""Arresterdramon"", ""Sparrowmon""]","[]","[]","[]","[]"
1463,"XrosUpAstamon","https://static.wikia.nocookie.net/digimon/images/b/b7/6-77_XrosUpAstamon_%28Triceramon%29.png/revision/latest/scale-to-width-down/268?cb=20120311043052",NULL,NULL,NULL,"[]","[""Astamon"", ""Triceramon""]","[]","[]","[]","[]"
1464,"XrosUpBallistamon","https://static.wikia.nocookie.net/digimon/images/1/18/6-78_XrosUpBallistamon.png/revision/latest/scale-to-width-down/268?cb=20120318053307",NULL,NULL,NULL,"[]","[""Ballistamon"", ""Deputymon""]","[]","[]","[]","[]"
1465,"XrosUpDorulumon","https://static.wikia.nocookie.net/digimon/images/a/aa/6-78_XrosUpDorulumon.png/revision/latest/scale-to-width-down/268?cb=20120318053325",NULL,NULL,NULL,"[]","[""Dorulumon"", ""PawnChessmon (White)""]","[]","[]","[]","[]"
1466,"XrosUpGumdramon","https://static.wikia.nocookie.net/digimon/images/c/c6/6-60_XrosUpGumdramon.png/revision/latest/scale-to-width-down/268?cb=20111107075736",NULL,NULL,NULL,"[]","[""Gumdramon"", ""Kotemon""]","[]","[]","[]","[]"
1467,"XrosUpMervamon","https://static.wikia.nocookie.net/digimon/images/8/8d/6-78_XrosUpMervamon.png/revision/latest/scale-to-width-down/268?cb=20120318053242","Mega",NULL,"Unidentified","[]","[""Mervamon"", ""Beelzemon (2010 anime)""]","[]","[]","[]","[]"
1468,"XrosUpOmegaShoutmon","https://static.wikia.nocookie.net/digimon/images/b/b1/6-56_XrosUpOmegaShoutmon.png/revision/latest/scale-to-width-down/268?cb=20111102180244",NULL,NULL,NULL,"[]","[""OmniShoutmon"", ""Dorulumon""]","[]","[]","[]","[]"
1469,"XrosUpOpossummon","https://static.wikia.nocookie.net/digimon/images/2/20/6-59_XrosUpOpossummon.png/revision/latest/scale-to-width-down/268?cb=20111105221847",NULL,NULL,NULL,"[]","[""Opossumon"", ""Candlemon""]","[]","[]","[]","[]"
1470,"XrosUpSabmarimon","https://static.wikia.nocookie.net/digimon/images/5/5c/6-73_Analyzer-05_JP.png/revision/latest/scale-to-width-down/268?cb=20120313070242",NULL,NULL,NULL,"[]","[""Submarimon"", ""Plesiomon""]","[]","[]","[]","[]"
1471,"XrosUpShoutmon_(Kamemon)","https://static.wikia.nocookie.net/digimon/images/8/82/6-73_XrosUpShoutmon_%28Kamemon%29.png/revision/latest/scale-to-width-down/268?cb=20120313065931",NULL,NULL,NULL,"[]","[""Shoutmon (King Version)"", ""Kamemon""]","[]","[]","[]","[{""name"": ""Rokku Damashī Ārō"", ""description"": "", lit. \""Rock Soul Arrow\"")""}]"
1472,"XrosUpShoutmon_(Puppetmon)","https://static.wikia.nocookie.net/digimon/images/2/29/6-57_XrosUpShoutmon_%28Puppetmon%29.png/revision/latest/scale-to-width-down/268?cb=20111104060202",NULL,NULL,NULL,"[]","[""Shoutmon (King Version)"", ""Puppetmon""]","[]","[]","[]","[]"
1473,"XrosUpTuwarmon","https://static.wikia.nocookie.net/digimon/images/e/e9/6-78_XrosUpTuwarmon.png/revision/latest/scale-to-width-down/268?cb=20120318053208",NULL,NULL,NULL,"[]","[""Tuwarmon"", ""SuperStarmon""]","[]","[]","[]","[{""name"": ""Digi Ninpou: Hoshi Arashi"", ""description"": """"}]"
