id,name,image,level,attribute,family,prior_forms,next_forms,lateral_next_forms,digifuse_forms,attacks
1267,SkullMammothmon,https://static.wikia.nocookie.net/digimon/images/9/96/SkullMammothmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127185701,Mega,Vaccine,Nightmare Soldiers,Mammothmon,,,,Spiral Bone | Tosshin | Gran Charge
1268,SkullMammothmon X,https://static.wikia.nocookie.net/digimon/images/a/af/SkullMammothmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725041302,Mega,Vaccine,Nightmare Soldiers,,,,,Unknown
1269,SkullMeramon,https://static.wikia.nocookie.net/digimon/images/6/63/SkullMeramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150605132527,Ultimate,Data,Nightmare Soldiers,Meramon,Boltmon | Beelzemon,,,Heavy Metal Fire | Heat Chain | Heat Chain Midareuchi
1270,SkullSatamon,https://static.wikia.nocookie.net/digimon/images/8/81/SkullSatamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171129,Ultimate,Virus,Nightmare Soldiers,Devimon,Beelzemon | Apocalymon | DemiDevimon | Vilemon | LadyDevimon | Myotismon | Puppetmon | Murmukusmon,,,Unknown
1271,SkullScorpionmon,https://static.wikia.nocookie.net/digimon/images/1/12/SkullScorpionmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090404042835,Ultimate,Data,Nature Spirits,,,,,Poison Pierce
1272,SkullSeadramon,https://static.wikia.nocookie.net/digimon/images/c/cf/SkullSeadramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20250625020712,Ultimate,Virus,Unknown,Seadramon,,,,Dead Roll | Thunder Javelin
1273,SlashAngemon,https://static.wikia.nocookie.net/digimon/images/9/94/SlashAngemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100115094448,Mega,Vaccine,Virus Busters,Shakkoumon,,,,Holy Espada | Heaven's Ripper
1274,Slayerdramon,https://static.wikia.nocookie.net/digimon/images/5/5d/Slayerdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127181115,Mega,Vaccine,Dragon's Roar,Wingdramon,Examon | Breakdramon,,,Tenryūzanha | Shouryūzanpa | Kouryūzanba
1275,Snatchmon,https://static.wikia.nocookie.net/digimon/images/b/b6/Snatchmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20220909023133,Champion,Free,Unknown,Vemmon,Galacticmon | Gunslinger,,,Unknown
1276,Snimon,https://static.wikia.nocookie.net/digimon/images/1/1f/Snimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160520104554,Champion,Vaccine,Unknown,,,,,Shadow Sickle | Tai Atari
1277,SnowAgumon,https://static.wikia.nocookie.net/digimon/images/8/82/SnowAgumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150906035445,Rookie,Vaccine,Nature Spirits,,MegaSeadramon,,,Ice Kamukamu | White Hail | Iketsuku Kaze
1279,SnowGoblimon,https://static.wikia.nocookie.net/digimon/images/4/4d/SnowGoblimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160722103759,Rookie,Virus,Nature Spirits,,,,,SnowGob Bolt | SnowGob Breath | SnowGob Club
1280,Solarmon,https://static.wikia.nocookie.net/digimon/images/b/b1/Solarmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151101235302,Rookie,Vaccine,Metal Empire,,Clockmon | Guardromon (Gold) | Meramon,,,Shiny Ring | SolCalor | Kikai Attack
1281,Soloogarmon,https://static.wikia.nocookie.net/digimon/images/b/bd/Soloogarmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230626033123,Ultimate,Virus,Nightmare Soldiers,Loogarmon,Fenriloogamon,,,Unknown
1282,Sorcermon,https://static.wikia.nocookie.net/digimon/images/2/2e/Sorcermon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160318074009,Champion,Vaccine,Wind Guardians,,,,,Crystal Cloud | Aquarius Fill
1283,Soulmon,https://static.wikia.nocookie.net/digimon/images/4/4c/Soulmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20161002220940,Champion,Virus,Nightmare Soldiers,DemiDevimon,Phantomon,,,Death Charm | End Trance
1284,Soundbirdmon,https://static.wikia.nocookie.net/digimon/images/a/a5/Soundbirdmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170106132212,Rookie,Virus,Unknown,,Ghoulmon | Orochimon,,,Unknown
1285,Spadamon,https://static.wikia.nocookie.net/digimon/images/2/2b/Spadamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200327072246,Rookie,Free,Nature Spirits,,,,,Blue Brave
1286,Sparrowmon,https://static.wikia.nocookie.net/digimon/images/0/06/Sparrowmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110107042631,Rookie,Data,Nature Spirits,,RaptorSparrowmon,,Shoutmon X7F Superior Mode,Wing Edge | Random Laser
1287,Sparrowmon After Burner,https://static.wikia.nocookie.net/digimon/images/4/45/XW-07_33_01.png/revision/latest?cb=20110210071059,Unknown,Unknown,Unknown,Sparrowmon,,,,Unknown
1288,Spinomon,https://static.wikia.nocookie.net/digimon/images/9/96/Spinomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100129123018,Mega,Virus,Nature Spirits,,,,,Unknown
1289,Splashmon,https://static.wikia.nocookie.net/digimon/images/1/1e/Splashmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20211006063107,Ultimate,Virus,Unknown,,,,,Bead-drown
1290,Splashmon Darkness Mode 1,https://static.wikia.nocookie.net/digimon/images/6/6b/Splashmon_Darkness_Mode_1_t.gif/revision/latest/scale-to-width-down/268?cb=20220702072010,Unknown,Unknown,Unknown,Splashmon,,Splashmon Darkness Mode 2,,Unknown
1291,Splashmon Darkness Mode 2,https://static.wikia.nocookie.net/digimon/images/9/91/Splashmon_Darkness_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20211006063306,Ultimate,Virus,Unknown,,,,,Bead-drown
1292,Star Axe,https://static.wikia.nocookie.net/digimon/images/b/bb/6-04_Star_Axe.png/revision/latest/scale-to-width-down/268?cb=20120731194353,Unknown,Unknown,Unknown,Starmon (2010 anime),,,,Unknown
1293,Star Sword,https://static.wikia.nocookie.net/digimon/images/9/9a/Star_Sword_t.gif/revision/latest/scale-to-width-down/268?cb=20110812054232,Unknown,Unknown,Unknown,Starmon (2010 anime),Shoutmon X4 | Shoutmon X3,,,Unknown
1295,Starmon,https://static.wikia.nocookie.net/digimon/images/8/80/Starmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060057,Champion,Data,Nature Spirits,,SuperStarmon,,,Meteor Squall | Saiminjutsu
1297,Starmon X,https://static.wikia.nocookie.net/digimon/images/c/c2/Starmon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20210630041859,Champion,Data,Unknown,,,,,Meteor Squall
1298,Stefilmon,https://static.wikia.nocookie.net/digimon/images/9/93/Stefilmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20190725042129,Ultimate,Data,Unknown,Filmon,Rasenmon Fury Mode | Rasenmon,,,Unknown
1299,Stegomon,https://static.wikia.nocookie.net/digimon/images/c/c8/Stegomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130920132753,Armor,Data / Free,Nature Spirits,Patamon,,,,Unknown
1300,Stingmon,https://static.wikia.nocookie.net/digimon/images/e/ea/Stingmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060243,Champion,Virus / Free,Nature Spirits,Wormmon,Paildramon | ExVeemon | Dinobeemon | ExVeemon | JewelBeemon | Imperialdramon Dragon Mode | Veemon,,Shoutmon X7F Superior Mode,Spiking Finish | Hell Squeeze | Moon Moon Shooter
1302,Strabimon,https://static.wikia.nocookie.net/digimon/images/9/9f/Strabimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130322033214,Hybrid,Variable,Nature Spirits,,Lobomon,,,Licht Nagel
1303,Strikedramon,https://static.wikia.nocookie.net/digimon/images/a/a1/Strikedramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060244,Champion,Vaccine,Nature Spirits,Monodramon,Cyberdramon,,,Unknown
1304,Submarimon,https://static.wikia.nocookie.net/digimon/images/0/0e/Submarimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140822165256,Armor,Vaccine / Free,Deep Savers,Armadillomon,,,,Oxygen Homing | Digimon ReArise | Aqua Vulcan
1305,Suijinmon,https://static.wikia.nocookie.net/digimon/images/1/19/Suijinmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20151218054358,Mega,Data,Deep Savers,,,,,Mugen Cannon
1306,Sukamon,https://static.wikia.nocookie.net/digimon/images/a/a1/Sukamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060244,Champion,Virus,Unknown,,Etemon | KingSukamon,PlatinumSukamon,,Unchi Nage | Unchi | Dappun Feromon | Kousoku Unchi Nage | Unchi Paradise | Unchi Slider
1307,Sunarizamon,https://static.wikia.nocookie.net/digimon/images/d/de/Sunarizamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200608023941,Rookie,Virus,Nature Spirits,,,,,Grit Nail
1308,Sunflowmon,https://static.wikia.nocookie.net/digimon/images/3/30/Sunflowmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101001040208,Champion,Data,Jungle Troopers,Lalamon,Lilamon,,,Unknown
1309,Sunmon,https://static.wikia.nocookie.net/digimon/images/b/b1/Sunmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20230728065432,In-Training,Unknown,Virus Busters,,Coronamon,,,San no Awa
1310,SuperDarkKnightmon,https://static.wikia.nocookie.net/digimon/images/f/f0/6-21_SuperDarkKnightmon.png/revision/latest/scale-to-width-down/268?cb=20121112204331,Unknown,Unknown,Unknown,AxeKnightmon,,,,Unknown
1311,SuperStarmon,https://static.wikia.nocookie.net/digimon/images/8/87/SuperStarmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160115165252,Ultimate,Data,Nature Spirits,Starmon,Justimon (Blitz Arm),,,Halley Squall | Galactica Eyes
1312,Surfimon,https://static.wikia.nocookie.net/digimon/images/1/12/Surfimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20190425062858,Mega,Vaccine,Deep Savers,,,,,Unknown
1313,Susanoomon,https://static.wikia.nocookie.net/digimon/images/6/6d/Susanoomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100904053626,Mega,Vaccine / Free,None,Spirits of the Ten Legendary Warriors,,,,Ama-no-Habakiri | Yakusa-no-Ikadzuchi
1314,Swanmon,https://static.wikia.nocookie.net/digimon/images/f/f1/Swanmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130927025219,Armor,Vaccine / Free,Wind Guardians,Gatomon,,,,White Marie
1315,Swimmon,https://static.wikia.nocookie.net/digimon/images/a/a3/Swimmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506051100,Rookie,Vaccine,Deep Savers,,Tylomon,,,Unknown
1316,Syakomon,https://static.wikia.nocookie.net/digimon/images/1/14/Syakomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090130133548,Rookie,Virus,Deep Savers,,Octomon | Gesomon | Seadramon | Shellmon | Ebidramon,,,Black Pearl | Water Screw
1317,Syakomon X,https://static.wikia.nocookie.net/digimon/images/7/76/Syakomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926060304,Rookie,Virus,Deep Savers,,,,,Black Pearl
1318,SymbareAngoramon,https://static.wikia.nocookie.net/digimon/images/3/3f/SymbareAngoramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20211212030747,Champion,Vaccine,Nature Spirits,Angoramon,Lamortmon,,,Rentoraizā
1319,Tactimon,https://static.wikia.nocookie.net/digimon/images/d/de/Tactimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110204053151,Mega,Data,Nightmare Soldiers,,,,,Ichi-no-Tachi | Ni-no-Tachi | San-no-Tachi | San-no-Tachi Kai: Chitsuikaku | Shi-no-Tachi | Go-no-Tachi: Goryounaku | Mu-no-Tachi: Rikudourin'ne | Tanegashima | Kishintotsu | Hoshiwari | Tenshukaku
1320,Takutoumon,https://static.wikia.nocookie.net/digimon/images/0/07/Takutoumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20231221052329,Mega,Vaccine,Unknown,,,Takutoumon Wrath Mode,,Tiānxīngzhǎn | Tiětiāncuīsuì
1321,Takutoumon Wrath Mode,https://static.wikia.nocookie.net/digimon/images/d/de/Takutoumon_Wrath_Mode_b.jpg/revision/latest/scale-to-width-down/268?cb=20240419174931,Mega,Vaccine,Unknown,,,,,Ryūsen Rangeki | BishamonHakkyoku Senjin
1322,TalaPandashou,https://static.wikia.nocookie.net/digimon/images/b/bc/Legendary_Skies_TafaPanda_Shou.jpg/revision/latest/scale-to-width-down/268?cb=20190821004432,Unknown,Unknown,Unknown,PalaPandashou,,,,Unknown
1323,Tanemon,https://static.wikia.nocookie.net/digimon/images/7/7a/Tanemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128045705,In-Training,Data / Free,Jungle Troopers,Yuramon,Palmon | Floramon | Dinobeemon | Lalamon,,Shoutmon X7F Superior Mode,Awa | Nenchakusei no Awa | San no Awa | Rush | Bubble Attack | Large Bubbles | Support Request | Dempsey | Ivy Ground
1324,Tankdramon,https://static.wikia.nocookie.net/digimon/images/6/6a/Tankdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100507100008,Ultimate,Virus,Metal Empire,Sealsdramon,Darkdramon,,,Unknown
1325,Tankmon,https://static.wikia.nocookie.net/digimon/images/f/f1/Tankmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101112035614,Champion,Data,Metal Empire,,Knightmon,,,Machine Gun Arm | Hell Drive | Sub Vulcan
1326,Taomon,https://static.wikia.nocookie.net/digimon/images/2/24/Taomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091002131014,Ultimate,Data,Nightmare Soldiers,Kyubimon,Sakuyamon | Kuzuhamon | Karatenmon,,,Bonhitsusen | Kofūsatsu | Rajas | On | Ippitsu | Issen
1328,Tapirmon,https://static.wikia.nocookie.net/digimon/images/7/7d/Tapirmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20101015140831,Rookie,Vaccine,Nightmare Soldiers,,Monochromon,,,Virus Delete
1329,Targetmon,https://static.wikia.nocookie.net/digimon/images/d/d3/Targetmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110722063303,Champion,Virus,Unknown,,,,,Dengeki Haguhagu Sneaker | Tongari Head
1330,Technodramon,https://static.wikia.nocookie.net/digimon/images/b/b5/Technodramon_vg.gif/revision/latest?cb=20120804044311,Mega,Unknown,Unknown,,,,,Unknown
1331,Tekkamon,https://static.wikia.nocookie.net/digimon/images/c/cd/Tekkamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210625023808,Ultimate,Virus,Metal Empire,,,,,Zandenken | Fragment Bomb | Reverse Engineering
1332,Tempomon,https://static.wikia.nocookie.net/digimon/images/f/f7/Tempomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210212033918,Ultimate,Data,Unknown,,,,,Unknown
1333,Tentomon,https://static.wikia.nocookie.net/digimon/images/6/67/Tentomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402191102,Rookie,Vaccine,Nature Spirits,Motimon,Kabuterimon,,,Petit Thunder | Katai Tsume | Tai Atari | Twice Arm
1334,Terriermon,https://static.wikia.nocookie.net/digimon/images/d/d1/Terriermon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402191057,Rookie,Vaccine,Nature Spirits,Gummymon,Gargomon | Rapidmon (Armor) | Digi-Egg of Destiny,,Shoutmon X7F Superior Mode,Petit Twister | Blazing Fire
1335,Terriermon Assistant,https://static.wikia.nocookie.net/digimon/images/9/9f/Terriermon_Assistant_b.jpg/revision/latest/scale-to-width-down/268?cb=20200121055552,Rookie,Vaccine,Unknown,,,,,Petit Twister
1336,Terriermon X,https://static.wikia.nocookie.net/digimon/images/3/34/Terriermon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926053039,Rookie,Vaccine,Unknown,,,,,Petit Twister
1337,TeslaJellymon,https://static.wikia.nocookie.net/digimon/images/4/4a/TeslaJellymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20211212030903,Champion,Data,Deep Savers,Jellymon,Thetismon,,,Physali-wrist | Punish-schöne | Volsprite
1338,Thetismon,https://static.wikia.nocookie.net/digimon/images/f/f2/Thetismon_b.jpg/revision/latest/scale-to-width-down/268?cb=20220612032403,Ultimate,Data,Deep Savers,TeslaJellymon,Amphimon,,,Birī Smasher | Hammer Thunder | Adieu World | Dokutease
1339,Thunderbirdmon,https://static.wikia.nocookie.net/digimon/images/3/3e/Thunderbirdmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130531062522,Armor,Data,Metal Empire,,,,,Unknown
1340,Thundermon,https://static.wikia.nocookie.net/digimon/images/4/4e/Thundermon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110916015556,Champion,Data,Metal Empire,Kokuwamon,Mamemon,,,Thunderbolt | Intercept Bomb
1341,Thundermon X,https://static.wikia.nocookie.net/digimon/images/e/ee/Thundermon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20210319032354,Champion,Data,Metal Empire,,,,,Unknown
1342,TiaLudomon,https://static.wikia.nocookie.net/digimon/images/1/14/TiaLudomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180222163241,Champion,Data,Unknown,Ludomon,RaijiLudomon,,,Unknown
1343,TigerVespamon,https://static.wikia.nocookie.net/digimon/images/7/77/TigerVespamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100305023845,Mega,Virus,Metal Empire,CannonBeemon,,,,Mach Stinger V
1344,Tinkermon,https://static.wikia.nocookie.net/digimon/images/e/e7/Tinkermon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111222051722,Rookie,Virus,Wind Guardians,,Kazemon,,,Unknown
1345,Tinmon,https://static.wikia.nocookie.net/digimon/images/5/5c/Tinmon_vg.jpg/revision/latest?cb=20071102062520,Ultimate,Data,Unknown,,,,,Anti-Magic
1346,Titamon,https://static.wikia.nocookie.net/digimon/images/1/1c/Titamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170310061219,Mega,Virus,Unknown,Digitamamon,,,,Konpaku Shingeki[4] | Genba Mukon | Koou Meijin
1347,Tlalocmon,https://static.wikia.nocookie.net/digimon/images/3/3e/Tlalocmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240223030953,Mega,Data,Nature Spirits,,,,,Unknown
1348,Tobiumon,https://static.wikia.nocookie.net/digimon/images/d/d7/Tobiumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200615024836,Champion,Vaccine,Deep Savers,,,,,(Flying Finish)
1349,TobuCatmon,https://static.wikia.nocookie.net/digimon/images/5/5d/TobuCatmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20170331024232,Champion,Data,Nature Spirits,Junkmon,,,,Guruguru Fight | Tobutobu Phoenix
1350,Togemogumon,https://static.wikia.nocookie.net/digimon/images/b/b8/Togemogumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130125024424,Armor,Virus / Free,Nature Spirits,Wormmon,,,,Unknown
1351,Togemon,https://static.wikia.nocookie.net/digimon/images/4/4d/Togemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060244,Champion,Data,Nature Spirits,Palmon,Lillymon | Ponchomon,,,Chikuchiku Banban | Mach Jab | Coconuts Punch | Coconut Counter
1352,Togemon X,https://static.wikia.nocookie.net/digimon/images/b/b7/Togemon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926060536,Champion,Data,Nature Spirits,,,,,Chiku Chiku Ban Ban | Chiku Chiku Bam Bam
1353,Tokomon,https://static.wikia.nocookie.net/digimon/images/e/ed/Tokomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128050113,In-Training,Data / Free,Wind Guardians,Poyomon,Patamon | Muchomon | Kokatorimon | Parrotmon,,,Kamitsuki | Awa | San no Awa
1354,Tokomon X,https://static.wikia.nocookie.net/digimon/images/0/03/Tokomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20181130024443,In-Training,Free,Unknown,Poyomon,,,,Unknown
1355,TonosamaMamemon,https://static.wikia.nocookie.net/digimon/images/5/58/TonosamaMamemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20200219081304,Mega,Data,Metal Empire,Mamemon,,,,Appare Zakura | Sensugaeshi
1356,TorikaraBallmon,https://static.wikia.nocookie.net/digimon/images/e/e5/TorikaraBallmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210308025736,In-Training,Data,Unknown,Nyokimon,Burgermon,,,Shokubutsusei no Awa
1357,Toropiamon,https://static.wikia.nocookie.net/digimon/images/5/58/Toropiamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201005020901,Ultimate,Virus,Wind Guardians,,,,,Petally Carnage
1358,Tortomon,https://static.wikia.nocookie.net/digimon/images/e/e4/Tortomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20161217164557,Champion,Vaccine,Nature Spirits,,,,,Shell Phalanx | Kaiten Tai Atari
1359,Toucanmon,https://static.wikia.nocookie.net/digimon/images/1/1e/Toucanmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20121228043539,Armor,Data / Free,Unknown,Hawkmon,,,,Pinch Cutter | Marvel Marvel | Fancy Cut
1360,ToyAgumon,https://static.wikia.nocookie.net/digimon/images/9/97/ToyAgumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090130133548,Rookie,Vaccine,Metal Empire,,,,,Baby Flame | Mullion Punch | Kikai Attack
1361,Trailmon,,Unknown,Unknown,Unknown,,,,,Kyuu Brake Spark
1371,Triceramon,https://static.wikia.nocookie.net/digimon/images/b/ba/Triceramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171130,Ultimate,Data,Nature Spirits,Tyrannomon,Azulongmon | Dinorexmon | WarGreymon | Machinedramon,,,Digimon Adventure V-Tamer 01 | Tai Atari | Fire Breath
1372,Triceramon X,https://static.wikia.nocookie.net/digimon/images/7/71/Triceramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809181339,Ultimate,Data,Nature Spirits,,,,,Unknown
1373,Troopmon,https://static.wikia.nocookie.net/digimon/images/f/f2/Troopmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100820024957,Champion,Data / Free,Nightmare Soldiers,,MadLeomon Armed Mode | MadLeomon | Chikurimon | Mammothmon,,,Death March
